Time (s),Mean HR Fallers (bpm),SD HR Fallers (bpm),Mean HR Non-Fallers (bpm),SD HR Non-Fallers (bpm)
1.276999999999999886e+02,7.573448182066279344e+01,1.247453309980997460e+01,7.817488319616454362e+01,9.951804190700894281e+00
1.277999999999999829e+02,7.573478885183865827e+01,1.247883310972626525e+01,7.814657221880018767e+01,9.934981671098102041e+00
1.278999999999999773e+02,7.573545482025524223e+01,1.248341437455101399e+01,7.811719476618618785e+01,9.916750247705051535e+00
1.279999999999999716e+02,7.573642072123610092e+01,1.248807407363934452e+01,7.808703238359535703e+01,9.897346604957148131e+00
1.280999999999999659e+02,7.573760714872943822e+01,1.249264222504216981e+01,7.805648210969712864e+01,9.877105594517990639e+00
1.281999999999999886e+02,7.573893257280597879e+01,1.249701853392761919e+01,7.802604603814887696e+01,9.856413033658904865e+00
1.282999999999999829e+02,7.574034232578905801e+01,1.250118293426980998e+01,7.799622012720635666e+01,9.835643086620750708e+00
1.283999999999999773e+02,7.574179173250446695e+01,1.250515431063453775e+01,7.796732275026285208e+01,9.815076972929833943e+00
1.284999999999999716e+02,7.574323091606780167e+01,1.250895580010839581e+01,7.793945648025696471e+01,9.794887900857180085e+00
1.285999999999999659e+02,7.574462133240089656e+01,1.251261507199876633e+01,7.791266015681762269e+01,9.775258803654937267e+00
1.286999999999999886e+02,7.574594016160337162e+01,1.251617494256224994e+01,7.788696683290466183e+01,9.756420165489863905e+00
1.287999999999999829e+02,7.574716297977293777e+01,1.251968653214602867e+01,7.786236981739445184e+01,9.738597267841150540e+00
1.288999999999999773e+02,7.574824919867408823e+01,1.252319731358236332e+01,7.783884923873507944e+01,9.721977688667019279e+00
1.289999999999999716e+02,7.574916424016198846e+01,1.252674825249971846e+01,7.781639342227690292e+01,9.706696226830734631e+00
1.290999999999999659e+02,7.574990889901468449e+01,1.253037063811382268e+01,7.779495205977437422e+01,9.692799298174232803e+00
1.291999999999999886e+02,7.575050623976640907e+01,1.253408890247963647e+01,7.777438820330594638e+01,9.680215385513323056e+00
1.292999999999999829e+02,7.575096859980160957e+01,1.253792642473826824e+01,7.775452026455550936e+01,9.668806437521848096e+00
1.293999999999999773e+02,7.575128035260227932e+01,1.254189268151502645e+01,7.773518677893760298e+01,9.658422165441740148e+00
1.294999999999999716e+02,7.575141192722354333e+01,1.254596549403468231e+01,7.771630527138761124e+01,9.648910057631701065e+00
1.295999999999999659e+02,7.575133098622575289e+01,1.255010174434540104e+01,7.769790419996525088e+01,9.640117421022813105e+00
1.296999999999999886e+02,7.575099622948654599e+01,1.255425332670830585e+01,7.768007201037055154e+01,9.631886853846506114e+00
1.297999999999999829e+02,7.575036090154632973e+01,1.255837071167731089e+01,7.766291302167650201e+01,9.624065981112401857e+00
1.298999999999999773e+02,7.574937047420260683e+01,1.256241145693769212e+01,7.764654346347965941e+01,9.616527961886404796e+00
1.299999999999999716e+02,7.574795188200469909e+01,1.256635273267190733e+01,7.763105627492835481e+01,9.609161708459287965e+00
1.300999999999999659e+02,7.574602758081617537e+01,1.257018717615512848e+01,7.761649743462994877e+01,9.601858775724398498e+00
1.301999999999999886e+02,7.574354227557401487e+01,1.257390685387642293e+01,7.760294651905407193e+01,9.594568336499682104e+00
1.302999999999999829e+02,7.574047239666693088e+01,1.257750111458969577e+01,7.759057116162340151e+01,9.587338594710397288e+00
1.303999999999999773e+02,7.573683251156539598e+01,1.258096974307880878e+01,7.757953254816737854e+01,9.580259319267200979e+00
1.304999999999999716e+02,7.573266927541700966e+01,1.258433268791057813e+01,7.756990518914804511e+01,9.573414219867592223e+00
1.305999999999999659e+02,7.572803652339972302e+01,1.258762402395020175e+01,7.756170606438504933e+01,9.566864453367372789e+00
1.306999999999999886e+02,7.572298543671692528e+01,1.259088135683840015e+01,7.755491416479021893e+01,9.560614602451328992e+00
1.307999999999999829e+02,7.571756936590554687e+01,1.259414269802582176e+01,7.754946246673105748e+01,9.554621573453429662e+00
1.308999999999999773e+02,7.571185000536407017e+01,1.259744321606599193e+01,7.754525627178185232e+01,9.548844287835610345e+00
1.309999999999999716e+02,7.570590021351668497e+01,1.260081096086150865e+01,7.754218421769154190e+01,9.543267359291574436e+00
1.310999999999999659e+02,7.569976654468082700e+01,1.260426193584412324e+01,7.754011180250114421e+01,9.537901068044401853e+00
1.311999999999999886e+02,7.569343214159037814e+01,1.260779613789379994e+01,7.753889164765699604e+01,9.532771759810289680e+00
1.312999999999999829e+02,7.568684790220841307e+01,1.261140561156959805e+01,7.753839174143979562e+01,9.527925162256345004e+00
1.313999999999999773e+02,7.567996578505793082e+01,1.261508035751029766e+01,7.753850355530313720e+01,9.523438563012737390e+00
1.314999999999999716e+02,7.567274745631779354e+01,1.261879587954417303e+01,7.753909691457022291e+01,9.519372380485696894e+00
1.315999999999999659e+02,7.566517030708688196e+01,1.262250450095359433e+01,7.753998733014636002e+01,9.515736284022633384e+00
1.316999999999999886e+02,7.565721418123705178e+01,1.262614906577281282e+01,7.754096807335143637e+01,9.512526371768869282e+00
1.317999999999999829e+02,7.564885418326450406e+01,1.262967957345595238e+01,7.754185384293205630e+01,9.509728048600223360e+00
1.318999999999999773e+02,7.564009996171760974e+01,1.263306345082130200e+01,7.754247333498912553e+01,9.507274053587908114e+00
1.319999999999999716e+02,7.563103119244885875e+01,1.263629700396676547e+01,7.754262036987429951e+01,9.505027520498192217e+00
1.320999999999999659e+02,7.562176853614759864e+01,1.263940479266332595e+01,7.754206401942745686e+01,9.502811904983577307e+00
1.321999999999999886e+02,7.561243809364479773e+01,1.264242213791770020e+01,7.754059425941797201e+01,9.500446093905651423e+00
1.322999999999999829e+02,7.560316189805969600e+01,1.264537662271489893e+01,7.753804698184650590e+01,9.497752566451779899e+00
1.323999999999999773e+02,7.559404807199332765e+01,1.264826902919426388e+01,7.753432554199348203e+01,9.494570040279976197e+00
1.324999999999999716e+02,7.558518928608701515e+01,1.265108866890628825e+01,7.752938093002104836e+01,9.490763118082755412e+00
1.325999999999999659e+02,7.557666212759453117e+01,1.265384056063147789e+01,7.752319323448358546e+01,9.486214189991127199e+00
1.326999999999999886e+02,7.556852126157612304e+01,1.265652611835435337e+01,7.751580271501271113e+01,9.480835397197139969e+00
1.327999999999999829e+02,7.556080958926658298e+01,1.265913443124223825e+01,7.750730730015871472e+01,9.474589813857791754e+00
1.328999999999999773e+02,7.555356983469536658e+01,1.266165386847945484e+01,7.749779819246120383e+01,9.467483594885042208e+00
1.329999999999999716e+02,7.554684516774547376e+01,1.266407262525492250e+01,7.748735994356506751e+01,9.459561296515886397e+00
1.330999999999999659e+02,7.554067249142846663e+01,1.266637747520620927e+01,7.747612687652835461e+01,9.450919985965240855e+00
1.331999999999999886e+02,7.553507570478369360e+01,1.266855251287748807e+01,7.746426855587695570e+01,9.441693464209048869e+00
1.332999999999999829e+02,7.553007127788431774e+01,1.267057999498674015e+01,7.745193015790165703e+01,9.432024786443252040e+00
1.333999999999999773e+02,7.552564671790803175e+01,1.267244300133727997e+01,7.743917415036206364e+01,9.422046205855229672e+00
1.334999999999999716e+02,7.552172695056243867e+01,1.267413065317419374e+01,7.742599432416547245e+01,9.411882966367270953e+00
1.335999999999999659e+02,7.551819382802146663e+01,1.267564124233745027e+01,7.741239841050392556e+01,9.401688728047028931e+00
1.336999999999999886e+02,7.551491586870538697e+01,1.267698275019996501e+01,7.739843005087098504e+01,9.391650181908532957e+00
1.337999999999999829e+02,7.551174693929215209e+01,1.267817817083069798e+01,7.738414049224714120e+01,9.381969227847474002e+00
1.338999999999999773e+02,7.550852496728161611e+01,1.267926607689020635e+01,7.736956876935312266e+01,9.372845090261082035e+00
1.339999999999999716e+02,7.550508156852156105e+01,1.268029081420755055e+01,7.735473105469687027e+01,9.364459875879008521e+00
1.340999999999999659e+02,7.550126076330856506e+01,1.268129989183865725e+01,7.733963407338171692e+01,9.356990453584005607e+00
1.341999999999999886e+02,7.549695647480848493e+01,1.268235296116712973e+01,7.732433332629361189e+01,9.350631920620253723e+00
1.342999999999999829e+02,7.549213370681448509e+01,1.268352174285222134e+01,7.730896063635064763e+01,9.345603711990168705e+00
1.343999999999999773e+02,7.548680472541229847e+01,1.268487943589108369e+01,7.729369215044057739e+01,9.342111124663485811e+00
1.344999999999999716e+02,7.548101847535623676e+01,1.268653497410990028e+01,7.727875360546245531e+01,9.340305916748736337e+00
1.345999999999999659e+02,7.547486945946646131e+01,1.268866626063805114e+01,7.726443062692767683e+01,9.340298224680138262e+00
1.346999999999999886e+02,7.546847194307029838e+01,1.269141902453750248e+01,7.725104857268597414e+01,9.342159826320983740e+00
1.347999999999999829e+02,7.546193095717217147e+01,1.269479101591646319e+01,7.723882962236939420e+01,9.345846209574276031e+00
1.348999999999999773e+02,7.545531672601443063e+01,1.269866366997054286e+01,7.722769567462732709e+01,9.351149479555433075e+00
1.349999999999999716e+02,7.544864232388673031e+01,1.270287935762156373e+01,7.721737345079129966e+01,9.357733985002393950e+00
1.350999999999999659e+02,7.544190598347734067e+01,1.270729041728537290e+01,7.720762423745824776e+01,9.365168831811239158e+00
1.351999999999999886e+02,7.543513713691822886e+01,1.271178292297619272e+01,7.719828813958623925e+01,9.372971810535632997e+00
1.352999999999999829e+02,7.542838370663056935e+01,1.271625926132191076e+01,7.718922791997324850e+01,9.380639062038214959e+00
1.353999999999999773e+02,7.542168663604682877e+01,1.272061956531053006e+01,7.718023065836177921e+01,9.387708472602581011e+00
1.354999999999999716e+02,7.541506910751404291e+01,1.272476011832762666e+01,7.717097131780749919e+01,9.393832720092522237e+00
1.355999999999999659e+02,7.540854684006126263e+01,1.272860322941363265e+01,7.716104116894804577e+01,9.398782127548123810e+00
1.356999999999999886e+02,7.540214659256209018e+01,1.273213920694031565e+01,7.715001767733939175e+01,9.402469879468673852e+00
1.357999999999999829e+02,7.539591069210158025e+01,1.273540974397265479e+01,7.713762065953311264e+01,9.404976334428535978e+00
1.358999999999999773e+02,7.538988075001559253e+01,1.273846981104445142e+01,7.712381537278290011e+01,9.406512721107164410e+00
1.359999999999999716e+02,7.538407695960738408e+01,1.274137995504347032e+01,7.710878075532384912e+01,9.407352772833679211e+00
1.360999999999999659e+02,7.537849813397055243e+01,1.274420640765528212e+01,7.709278911273851520e+01,9.407781297595866121e+00
1.361999999999999886e+02,7.537313606591901305e+01,1.274701730679913148e+01,7.707612297566913639e+01,9.408080428202350021e+00
1.362999999999999545e+02,7.536798267913084715e+01,1.274988081730991141e+01,7.705905585630571863e+01,9.408503269683549775e+00
1.363999999999999773e+02,7.536301970756053947e+01,1.275286253139118209e+01,7.704181961999732664e+01,9.409228558481657956e+00
1.365000000000000000e+02,7.535819696937417689e+01,1.275601508722536970e+01,7.702463764102174082e+01,9.410343836941514439e+00
1.365999999999999659e+02,7.535342503891335753e+01,1.275937383050246154e+01,7.700779029127420472e+01,9.411852421041206895e+00
1.366999999999999886e+02,7.534858988515586020e+01,1.276296880526210309e+01,7.699157401459834205e+01,9.413704582084319483e+00
1.367999999999999545e+02,7.534358213143809735e+01,1.276682907391177224e+01,7.697623536497319208e+01,9.415840002075904991e+00
1.368999999999999773e+02,7.533831858130506021e+01,1.277097811621881895e+01,7.696188650266303455e+01,9.418198012560127452e+00
1.370000000000000000e+02,7.533273508009983743e+01,1.277543760351403179e+01,7.694845820266819203e+01,9.420717398724059777e+00
1.370999999999999659e+02,7.532677958075200308e+01,1.278024090024027437e+01,7.693581361525302498e+01,9.423333765752301971e+00
1.371999999999999886e+02,7.532043016454771589e+01,1.278545349290453892e+01,7.692386527979802224e+01,9.425996027495031626e+00
1.372999999999999545e+02,7.531370819691721863e+01,1.279117522984713595e+01,7.691259591835718368e+01,9.428713359931995441e+00
1.373999999999999773e+02,7.530665893463979899e+01,1.279752006218296678e+01,7.690202158532008525e+01,9.431556219911293226e+00
1.375000000000000000e+02,7.529933149846030460e+01,1.280460288717000594e+01,7.689216277727159365e+01,9.434622740907965266e+00
1.375999999999999659e+02,7.529177013397702467e+01,1.281253773653140726e+01,7.688306344694434813e+01,9.438011880244271623e+00
1.376999999999999886e+02,7.528398956600609893e+01,1.282140943719239701e+01,7.687481356594251736e+01,9.441811477598291091e+00
1.377999999999999545e+02,7.527594983458149613e+01,1.283121679175865992e+01,7.686753918310184019e+01,9.446120059345226139e+00
1.378999999999999773e+02,7.526756552558073565e+01,1.284187277216996215e+01,7.686138285069468168e+01,9.451052436237040055e+00
1.380000000000000000e+02,7.525873136506797323e+01,1.285326117781735178e+01,7.685644499740888591e+01,9.456703967874531713e+00
1.380999999999999659e+02,7.524933322128984514e+01,1.286526486608119946e+01,7.685272817856902350e+01,9.463127653718776955e+00
1.381999999999999886e+02,7.523925294119116813e+01,1.287776701724099482e+01,7.685017736367716168e+01,9.470348934649724271e+00
1.382999999999999545e+02,7.522839032870385267e+01,1.289068714758373524e+01,7.684871504625168370e+01,9.478384017710441256e+00
1.383999999999999773e+02,7.521668509018205384e+01,1.290401530817371700e+01,7.684824754617093845e+01,9.487246273133553842e+00
1.385000000000000000e+02,7.520412086317990941e+01,1.291776566040600116e+01,7.684866012911832911e+01,9.496936802388825427e+00
1.385999999999999659e+02,7.519072801832091102e+01,1.293194097723399949e+01,7.684977439193785642e+01,9.507421045450438868e+00
1.386999999999999886e+02,7.517657484503777710e+01,1.294655502648740608e+01,7.685135789715914711e+01,9.518625715480872884e+00
1.387999999999999545e+02,7.516175517775978676e+01,1.296163582417669957e+01,7.685317883448827558e+01,9.530460415872516577e+00
1.388999999999999773e+02,7.514637866875705186e+01,1.297721445944264040e+01,7.685503986110457220e+01,9.542813119621788687e+00
1.390000000000000000e+02,7.513055835212058753e+01,1.299332281771868480e+01,7.685684291318906958e+01,9.555540171355472623e+00
1.390999999999999659e+02,7.511440662672326596e+01,1.300999349108275460e+01,7.685863436358430079e+01,9.568489800156715575e+00
1.391999999999999886e+02,7.509803178839092652e+01,1.302725923060114432e+01,7.686054466538300289e+01,9.581506548440515303e+00
1.392999999999999545e+02,7.508152160924905161e+01,1.304515296642437505e+01,7.686268088656625252e+01,9.594461061547391978e+00
1.393999999999999773e+02,7.506493455080784827e+01,1.306370540521397317e+01,7.686511525021701630e+01,9.607306458853658526e+00
1.395000000000000000e+02,7.504829274015830265e+01,1.308293030242905353e+01,7.686797409697598482e+01,9.620051148707064570e+00
1.395999999999999659e+02,7.503156764605104456e+01,1.310281104633996563e+01,7.687139108307064816e+01,9.632690264972199046e+00
1.396999999999999886e+02,7.501470081941006640e+01,1.312330961393884898e+01,7.687538776326493917e+01,9.645164674177104658e+00
1.397999999999999545e+02,7.499763352448886167e+01,1.314438979049464074e+01,7.687990582109860327e+01,9.657360055572791424e+00
1.398999999999999773e+02,7.498031021814894359e+01,1.316603251290725929e+01,7.688489917772992044e+01,9.669134772825476176e+00
1.400000000000000000e+02,7.496267358283236604e+01,1.318823158694522668e+01,7.689030720733090618e+01,9.680326884108243490e+00
1.400999999999999659e+02,7.494466873738331003e+01,1.321098579998512434e+01,7.689596005385810429e+01,9.690747434108130776e+00
1.401999999999999886e+02,7.492625698207434937e+01,1.323430377411680681e+01,7.690156310648724514e+01,9.700185884093782462e+00
1.402999999999999545e+02,7.490747579559983649e+01,1.325814583535771263e+01,7.690675116225327201e+01,9.708435660534563638e+00
1.403999999999999773e+02,7.488853895088134038e+01,1.328228921754322478e+01,7.691114962799260013e+01,9.715316273798329405e+00
