Time (s),Mean DBP (mmHg),SD DBP (mmHg)
6.209999999999999432e+01,6.792042656076422702e+01,1.126678142942804683e+01
6.219999999999998863e+01,6.787087759139890863e+01,1.124084026467007291e+01
6.229999999999998295e+01,6.782975809968583292e+01,1.122489487371147021e+01
6.239999999999997726e+01,6.794075772166178240e+01,1.143197757163250117e+01
6.249999999999997158e+01,6.808895927015761629e+01,1.171644293537711157e+01
6.259999999999999432e+01,6.825199588398596973e+01,1.199940786981796492e+01
6.269999999999998863e+01,6.841996026939121123e+01,1.230456326566249103e+01
6.279999999999998295e+01,6.851563003115751371e+01,1.246136094916142056e+01
6.289999999999997726e+01,6.852344406798539467e+01,1.240268335268490674e+01
6.299999999999997158e+01,6.853607556564826098e+01,1.234757875563697738e+01
6.309999999999999432e+01,6.853117641173699326e+01,1.224043452489734030e+01
6.319999999999998863e+01,6.853645688725232787e+01,1.217972004558788868e+01
6.329999999999998295e+01,6.855316449889421904e+01,1.216657217595971296e+01
6.339999999999997726e+01,6.857718940048701484e+01,1.214660550799153960e+01
6.349999999999997158e+01,6.859048850845243805e+01,1.213111208233677374e+01
6.359999999999999432e+01,6.860431943603545335e+01,1.211848770928534869e+01
6.369999999999998863e+01,6.860759256425230035e+01,1.208001711554277868e+01
6.379999999999998295e+01,6.860288788005952654e+01,1.200807410663559693e+01
6.389999999999997726e+01,6.855467433418337464e+01,1.191375926143114583e+01
6.399999999999997158e+01,6.849839806993190905e+01,1.182885350156463033e+01
6.409999999999999432e+01,6.843571651028287306e+01,1.174429014506304014e+01
6.419999999999998863e+01,6.836932858407085689e+01,1.167084206539940006e+01
6.429999999999998295e+01,6.828610444443437189e+01,1.160645986945567820e+01
6.439999999999997726e+01,6.822962584672774256e+01,1.157523473318130236e+01
6.449999999999997158e+01,6.821238684846510125e+01,1.160032487092575870e+01
6.459999999999999432e+01,6.822681488346094625e+01,1.165394658556714091e+01
6.469999999999998863e+01,6.828443620972412020e+01,1.167812011907988179e+01
6.479999999999998295e+01,6.834177131361509794e+01,1.170209788307071364e+01
6.489999999999997726e+01,6.838997432480209682e+01,1.172764276897842528e+01
6.499999999999997158e+01,6.841393839304188873e+01,1.175699603109503322e+01
6.509999999999999432e+01,6.843005972133049397e+01,1.178555734054738835e+01
6.519999999999998863e+01,6.844498421975609403e+01,1.179676314052649033e+01
6.529999999999998295e+01,6.847725542072535632e+01,1.182811630301648975e+01
6.539999999999997726e+01,6.851563419769406948e+01,1.194589576471952697e+01
6.549999999999997158e+01,6.854767077301484335e+01,1.208222419427374206e+01
6.559999999999999432e+01,6.859823298253985513e+01,1.224984436780705543e+01
6.569999999999998863e+01,6.865670489379859021e+01,1.243828892652179441e+01
6.579999999999998295e+01,6.870976147018319580e+01,1.264095173550416007e+01
6.589999999999997726e+01,6.876162507567590865e+01,1.285557762220702749e+01
6.599999999999997158e+01,6.882171401566193936e+01,1.304378934558272896e+01
6.609999999999999432e+01,6.889040288882438290e+01,1.322326121842418978e+01
6.619999999999998863e+01,6.891704901367735658e+01,1.340033228060965698e+01
6.629999999999998295e+01,6.890743255692481739e+01,1.355043162922857825e+01
6.639999999999997726e+01,6.882796189978583357e+01,1.349637099406897178e+01
6.649999999999997158e+01,6.880138642711064279e+01,1.337077225826784677e+01
6.659999999999999432e+01,6.879578665729766840e+01,1.321140070939437905e+01
6.669999999999998863e+01,6.879306397525883199e+01,1.305611512460394330e+01
6.679999999999998295e+01,6.877721288330586447e+01,1.291520992591487094e+01
6.689999999999997726e+01,6.879146248632477523e+01,1.276338964091962858e+01
6.699999999999997158e+01,6.880298169080411697e+01,1.258710788469860375e+01
6.709999999999999432e+01,6.882730118272256448e+01,1.239993249795481134e+01
6.719999999999998863e+01,6.881056716303851317e+01,1.225747942562244575e+01
6.729999999999998295e+01,6.879593896407615716e+01,1.212477431832374997e+01
6.739999999999997726e+01,6.877381488806199172e+01,1.198376920279126701e+01
6.749999999999997158e+01,6.874559304131049942e+01,1.185537251217990473e+01
6.759999999999999432e+01,6.869990069216952122e+01,1.172512057223301518e+01
6.769999999999998863e+01,6.861677838248471062e+01,1.158990159945678577e+01
6.779999999999998295e+01,6.853999481497108093e+01,1.147027355223343648e+01
6.789999999999997726e+01,6.850229986900693291e+01,1.143626775951987362e+01
6.799999999999997158e+01,6.859301057540680802e+01,1.160835037874809927e+01
6.809999999999999432e+01,6.868925800738657017e+01,1.181557731786651644e+01
6.819999999999998863e+01,6.876305028516091511e+01,1.204052668752799882e+01
6.829999999999998295e+01,6.882901952682969693e+01,1.229125568161315840e+01
6.839999999999997726e+01,6.882233446392395138e+01,1.232078726094160537e+01
6.849999999999997158e+01,6.877249302879563686e+01,1.226042128362051997e+01
6.859999999999999432e+01,6.873148285368759502e+01,1.220299906032622950e+01
6.869999999999998863e+01,6.866886073342818975e+01,1.215303406002541919e+01
6.879999999999998295e+01,6.861429146270759816e+01,1.209998932004251060e+01
6.889999999999997726e+01,6.860579221985929621e+01,1.217518774541619564e+01
6.899999999999997158e+01,6.862131007285834983e+01,1.228704469476703132e+01
6.909999999999999432e+01,6.866706375134234008e+01,1.239679637265067669e+01
6.919999999999998863e+01,6.873153260516522778e+01,1.250055398354861147e+01
6.929999999999998295e+01,6.879967168984451575e+01,1.258235120577498911e+01
6.939999999999997726e+01,6.873447114117466583e+01,1.230855280724940215e+01
6.949999999999997158e+01,6.867685921397942650e+01,1.205089078884712883e+01
6.959999999999999432e+01,6.861738989684342016e+01,1.181839200885892538e+01
6.969999999999998863e+01,6.856336998779394776e+01,1.160910293302126917e+01
6.979999999999998295e+01,6.851119639383932736e+01,1.142417677913407204e+01
6.989999999999997726e+01,6.843607907457767681e+01,1.125002571300538712e+01
6.999999999999997158e+01,6.833987538507646775e+01,1.110536028128086805e+01
7.009999999999999432e+01,6.832818462058929754e+01,1.111757538051259431e+01
7.019999999999998863e+01,6.832080435641871929e+01,1.113658180833250277e+01
7.029999999999998295e+01,6.829749361994349499e+01,1.114859716494127362e+01
7.039999999999997726e+01,6.826689293610216680e+01,1.116619767362977811e+01
7.049999999999997158e+01,6.823446152783057528e+01,1.119084359291624153e+01
7.059999999999999432e+01,6.819092277230853938e+01,1.121386757325321959e+01
7.069999999999998863e+01,6.816121796882831063e+01,1.124305710483185017e+01
7.079999999999998295e+01,6.815264050990809608e+01,1.126872414310048143e+01
7.089999999999997726e+01,6.813901312588451731e+01,1.130377738010512623e+01
7.099999999999997158e+01,6.809859383061622395e+01,1.130752225613422546e+01
7.109999999999999432e+01,6.803752191477249767e+01,1.124427580108600466e+01
7.119999999999998863e+01,6.798426799341524429e+01,1.117923705526324696e+01
7.129999999999998295e+01,6.800654964915538869e+01,1.111207950019224455e+01
7.139999999999997726e+01,6.806710364587524964e+01,1.106371773288007709e+01
7.149999999999997158e+01,6.814098215330700725e+01,1.104479323068178687e+01
7.159999999999999432e+01,6.822470673211839198e+01,1.105742069677256900e+01
7.169999999999998863e+01,6.829385418808411146e+01,1.110393262031202966e+01
7.179999999999998295e+01,6.838256256538528532e+01,1.119540092708105838e+01
7.189999999999997726e+01,6.837153410158569500e+01,1.116114657449117331e+01
7.199999999999997158e+01,6.837806770503830478e+01,1.115134482296177865e+01
7.209999999999999432e+01,6.840021570134963724e+01,1.116453535210548509e+01
7.219999999999998863e+01,6.840960878206507800e+01,1.118359801525502562e+01
7.229999999999998295e+01,6.835083078604513673e+01,1.117813184332939436e+01
7.239999999999997726e+01,6.828231590237702164e+01,1.117655178825265416e+01
7.249999999999997158e+01,6.822518364527924462e+01,1.119590288414437396e+01
7.259999999999999432e+01,6.822023599643621594e+01,1.126778576180031521e+01
7.269999999999998863e+01,6.820851657383748545e+01,1.136248776166085506e+01
7.279999999999998295e+01,6.819491801604696946e+01,1.146358433608992122e+01
7.289999999999997726e+01,6.820463845514233014e+01,1.163042732128138290e+01
7.299999999999997158e+01,6.822755965922802091e+01,1.179939567456863969e+01
7.309999999999999432e+01,6.820102690126569200e+01,1.186395638822488863e+01
7.319999999999998863e+01,6.816222978124757503e+01,1.191772967903032843e+01
7.329999999999998295e+01,6.813618616557262442e+01,1.199858802836567939e+01
7.339999999999997726e+01,6.803888346822766664e+01,1.190324546361675218e+01
7.349999999999997158e+01,6.794572270622521160e+01,1.182426262281861362e+01
7.359999999999999432e+01,6.786235131427571332e+01,1.176505378660289836e+01
7.369999999999998863e+01,6.779439322988201866e+01,1.173074205890681476e+01
7.379999999999998295e+01,6.776694170672121231e+01,1.172718596921319545e+01
7.389999999999997726e+01,6.776493100945123160e+01,1.173515922115685051e+01
7.399999999999997158e+01,6.776247571056140373e+01,1.175169806884839474e+01
7.409999999999999432e+01,6.776135770752631515e+01,1.177461043621258341e+01
7.419999999999998863e+01,6.776279388033381679e+01,1.179267931176134176e+01
7.429999999999998295e+01,6.791630465948379936e+01,1.185888343042430648e+01
7.439999999999997726e+01,6.811159927905079314e+01,1.200966173021540051e+01
7.449999999999997158e+01,6.835199846657820899e+01,1.223439726022019336e+01
7.459999999999999432e+01,6.861257418738637170e+01,1.249985706284765108e+01
7.469999999999998863e+01,6.885999351694151471e+01,1.278843066885458768e+01
7.479999999999998295e+01,6.905917792443983672e+01,1.302274533040189120e+01
7.489999999999997726e+01,6.913287872149956570e+01,1.314347806449048939e+01
7.499999999999997158e+01,6.916870397002801951e+01,1.329689746992996646e+01
7.509999999999999432e+01,6.921160717982115784e+01,1.346666231464432784e+01
7.519999999999998863e+01,6.925953420418299800e+01,1.364835717813057059e+01
7.529999999999998295e+01,6.924263068864875947e+01,1.372298454491142827e+01
7.539999999999997726e+01,6.918584967133207897e+01,1.371759849266818243e+01
7.549999999999997158e+01,6.910452197406509356e+01,1.367407462206485746e+01
7.559999999999999432e+01,6.901850113690797173e+01,1.364015686101227409e+01
7.569999999999998863e+01,6.893899754541058655e+01,1.360561426746620306e+01
7.579999999999998295e+01,6.886055113464198030e+01,1.357307613742081642e+01
7.589999999999997726e+01,6.883530942156832566e+01,1.367204882468561955e+01
7.599999999999997158e+01,6.880539841754708164e+01,1.376543326646653753e+01
7.609999999999999432e+01,6.879912449695281396e+01,1.385207902577415418e+01
7.619999999999998863e+01,6.878582448896479207e+01,1.394907320903531023e+01
7.629999999999998295e+01,6.877809317392501498e+01,1.404429695956994273e+01
7.639999999999997726e+01,6.877682777482843335e+01,1.413600185386287755e+01
7.649999999999997158e+01,6.875143310874730673e+01,1.420363920108659883e+01
7.659999999999999432e+01,6.870247002283491611e+01,1.425655841339804475e+01
7.669999999999998863e+01,6.865846912002123759e+01,1.432172708736285927e+01
7.679999999999998295e+01,6.859662265086066668e+01,1.436990131806548554e+01
7.689999999999997726e+01,6.851328301063929871e+01,1.419867241549405712e+01
7.699999999999997158e+01,6.844060826109620166e+01,1.403571126931549529e+01
7.709999999999999432e+01,6.837786344722236720e+01,1.386516092863645788e+01
7.719999999999998863e+01,6.832852441842594260e+01,1.368695827300032164e+01
7.729999999999998295e+01,6.829097919272879835e+01,1.351367993444754489e+01
7.739999999999997726e+01,6.826815738462913430e+01,1.338852187396435589e+01
7.749999999999997158e+01,6.825942522646499810e+01,1.330021729327576807e+01
7.759999999999999432e+01,6.822480067622629463e+01,1.323941908905037756e+01
7.769999999999998863e+01,6.818185628351908179e+01,1.318883503597485962e+01
7.779999999999998295e+01,6.815398636881823791e+01,1.312851098344851053e+01
7.789999999999997726e+01,6.817783782037487583e+01,1.304476572209366658e+01
7.799999999999997158e+01,6.818033308622858613e+01,1.298606859796868385e+01
7.809999999999999432e+01,6.819104991825355455e+01,1.293415395291491521e+01
7.819999999999998863e+01,6.821229754187608307e+01,1.288380944312577547e+01
7.829999999999998295e+01,6.824155507069710325e+01,1.283088228063012615e+01
7.839999999999997726e+01,6.827938914396170844e+01,1.277840095004382093e+01
7.849999999999997158e+01,6.832250176254153473e+01,1.273699451428202600e+01
7.859999999999999432e+01,6.838724267278067259e+01,1.273290263365511521e+01
7.869999999999998863e+01,6.843318183387641795e+01,1.273229111826639226e+01
7.879999999999998295e+01,6.848580620232218052e+01,1.272093241629828775e+01
7.889999999999997726e+01,6.854461990951985229e+01,1.270646310504436904e+01
7.899999999999997158e+01,6.859546285870365523e+01,1.268126372693137327e+01
7.909999999999999432e+01,6.864909028490313858e+01,1.265481894653719230e+01
7.919999999999998863e+01,6.869436831881459682e+01,1.263404476303354151e+01
7.929999999999998295e+01,6.872634357669400629e+01,1.261163751325151772e+01
7.939999999999997726e+01,6.877984839912561199e+01,1.264511678361692404e+01
7.949999999999997158e+01,6.883114726991739474e+01,1.269150407229924760e+01
7.959999999999999432e+01,6.889309384989839202e+01,1.276894643033658383e+01
7.969999999999998863e+01,6.895515154463534202e+01,1.285909164398336912e+01
7.979999999999998295e+01,6.901887739631159491e+01,1.295425473392320193e+01
7.989999999999997726e+01,6.908862750022561272e+01,1.304411024526842233e+01
7.999999999999997158e+01,6.915716391638918026e+01,1.310036902129704472e+01
8.009999999999999432e+01,6.920627819658226088e+01,1.310556467557414173e+01
8.019999999999998863e+01,6.925471846085034144e+01,1.311056179324921978e+01
8.029999999999998295e+01,6.933567626620039448e+01,1.308009366454571243e+01
8.039999999999997726e+01,6.944305296920911985e+01,1.303046021194751525e+01
8.049999999999997158e+01,6.950724056836483555e+01,1.297320214812144634e+01
8.059999999999999432e+01,6.954531731384405191e+01,1.291358238048026941e+01
8.069999999999998863e+01,6.957551369855492851e+01,1.284114693989482170e+01
8.079999999999998295e+01,6.960308043466153549e+01,1.276827336097630727e+01
8.089999999999997726e+01,6.960299368583130786e+01,1.268179087567912511e+01
8.099999999999997158e+01,6.957774139134340885e+01,1.260114569822545150e+01
8.109999999999999432e+01,6.955437973379692096e+01,1.252878050184206238e+01
8.119999999999998863e+01,6.952335930576334988e+01,1.246377532165148239e+01
8.129999999999998295e+01,6.950259862664221089e+01,1.241067915045089265e+01
8.139999999999997726e+01,6.950058510147196955e+01,1.237004056013848263e+01
8.149999999999997158e+01,6.956037262103565411e+01,1.234498823026143022e+01
8.159999999999999432e+01,6.961878974961805966e+01,1.233556779869484998e+01
8.169999999999998863e+01,6.969368884641447437e+01,1.236539851294459780e+01
8.179999999999998295e+01,6.977753799122771738e+01,1.239417619557749894e+01
8.189999999999997726e+01,6.986542367124583564e+01,1.242311799827942487e+01
8.199999999999997158e+01,6.994988579901921355e+01,1.245514513845934168e+01
8.209999999999999432e+01,7.000847215099503273e+01,1.245429189936732151e+01
8.219999999999998863e+01,6.998707443690673813e+01,1.239975238911917010e+01
8.229999999999998295e+01,6.991677133339800321e+01,1.231038809053285732e+01
8.239999999999997726e+01,6.986239612316892078e+01,1.225460060787023764e+01
8.249999999999997158e+01,6.988774691897832270e+01,1.220577031001077728e+01
8.259999999999999432e+01,6.992488066735242569e+01,1.219445115210152686e+01
8.269999999999998863e+01,6.995975942180491813e+01,1.221316859153733958e+01
8.279999999999998295e+01,6.999959632533798981e+01,1.225207773784916121e+01
8.289999999999997726e+01,7.006735013893985808e+01,1.231786010355513206e+01
8.299999999999997158e+01,7.017030032146517726e+01,1.237546149245791227e+01
8.309999999999999432e+01,7.022064947584503614e+01,1.234644466650036954e+01
8.319999999999998863e+01,7.027377404353383383e+01,1.233007320403589091e+01
