Time (s),Mean SBP (mmHg),SD SBP (mmHg)
5.829999999999998295e+01,1.188786727457984256e+02,2.808801343381316684e+01
5.839999999999997726e+01,1.190157270114980719e+02,2.828090520328270330e+01
5.849999999999997158e+01,1.191553150705733657e+02,2.848374143009354498e+01
5.859999999999999432e+01,1.192840690231223419e+02,2.869904017748352487e+01
5.869999999999998863e+01,1.192131831663747192e+02,2.869142202679407205e+01
5.879999999999998295e+01,1.190716151868414698e+02,2.863261137629001851e+01
5.889999999999997726e+01,1.189338163261340924e+02,2.858183295045198591e+01
5.899999999999997158e+01,1.188364888345079606e+02,2.854789855225563144e+01
5.909999999999999432e+01,1.187274803253418156e+02,2.853449926389960822e+01
5.919999999999998863e+01,1.186027529343455313e+02,2.851018918249567946e+01
5.929999999999998295e+01,1.184501896744077243e+02,2.847330340183334130e+01
5.939999999999997726e+01,1.183597552657805068e+02,2.845511760975859161e+01
5.949999999999997158e+01,1.183294286832601472e+02,2.844242150990914908e+01
5.959999999999999432e+01,1.183364698903967565e+02,2.844374631783968610e+01
5.969999999999998863e+01,1.183582194634528690e+02,2.843409529296146587e+01
5.979999999999998295e+01,1.183483699977162757e+02,2.834417173533919865e+01
5.989999999999997726e+01,1.183186343909940064e+02,2.823055406236492004e+01
5.999999999999997158e+01,1.182808553645654541e+02,2.811764280916137437e+01
6.009999999999999432e+01,1.181803218047377868e+02,2.804393901342652740e+01
6.019999999999998863e+01,1.179609210564190818e+02,2.787082582308878642e+01
6.029999999999998295e+01,1.176853684736770020e+02,2.763876743418128612e+01
6.039999999999997726e+01,1.174212813452317477e+02,2.743459492916438336e+01
6.049999999999997158e+01,1.171942332980203787e+02,2.724948875793913672e+01
6.059999999999999432e+01,1.169442702744507443e+02,2.711641890729422499e+01
6.069999999999998863e+01,1.166880724284579287e+02,2.702501122561935176e+01
6.079999999999998295e+01,1.164417074364293256e+02,2.695637069836853428e+01
6.089999999999997726e+01,1.162983982461375803e+02,2.680521559234178142e+01
6.099999999999997158e+01,1.161997163325857656e+02,2.667002430982975270e+01
6.109999999999999432e+01,1.162235030610679729e+02,2.664622350525288397e+01
6.119999999999998863e+01,1.163348099749125595e+02,2.667676679898563918e+01
6.129999999999998295e+01,1.164607756572041097e+02,2.671492701584309870e+01
6.139999999999997726e+01,1.166386368245426013e+02,2.680899968038828618e+01
6.149999999999997158e+01,1.168345469833331123e+02,2.692114440960229516e+01
6.159999999999999432e+01,1.169464692811612565e+02,2.696277414118080529e+01
6.169999999999998863e+01,1.169957114530924684e+02,2.703084888924501783e+01
6.179999999999998295e+01,1.169947593048866707e+02,2.706084499608486382e+01
6.189999999999997726e+01,1.169483788331533560e+02,2.707526048658395723e+01
6.199999999999997158e+01,1.170133811074664862e+02,2.719671338893081725e+01
6.209999999999999432e+01,1.171911621307682054e+02,2.745546200509414447e+01
6.219999999999998863e+01,1.173581205635052385e+02,2.776493833901326980e+01
6.229999999999998295e+01,1.175437670561295249e+02,2.809919903436806266e+01
6.239999999999997726e+01,1.177105912028504093e+02,2.845072545653613361e+01
6.249999999999997158e+01,1.175322253994191328e+02,2.820986982510377317e+01
6.259999999999999432e+01,1.173467052689357217e+02,2.797597172050664582e+01
6.269999999999998863e+01,1.171889119648978692e+02,2.774222769648414655e+01
6.279999999999998295e+01,1.170589398743551897e+02,2.753132446311022363e+01
6.289999999999997726e+01,1.169934256025784549e+02,2.742018251943220619e+01
6.299999999999997158e+01,1.171291734096678852e+02,2.749962260662023894e+01
6.309999999999999432e+01,1.172766639335045085e+02,2.757358741321174733e+01
6.319999999999998863e+01,1.174340821483930739e+02,2.760807896934295869e+01
6.329999999999998295e+01,1.175807899685358251e+02,2.761931023035488053e+01
6.339999999999997726e+01,1.176264139143035834e+02,2.754094307818541409e+01
6.349999999999997158e+01,1.176786096831865365e+02,2.747789886863698072e+01
6.359999999999999432e+01,1.177309815777397972e+02,2.745232913753691406e+01
6.369999999999998863e+01,1.177965600858866111e+02,2.745609661265096690e+01
6.379999999999998295e+01,1.178794401340475702e+02,2.751175225748429298e+01
6.389999999999997726e+01,1.179739351367893647e+02,2.763620226016638171e+01
6.399999999999997158e+01,1.182290387363912316e+02,2.774632214666512908e+01
6.409999999999999432e+01,1.184818845241649399e+02,2.786857634088079294e+01
6.419999999999998863e+01,1.187505547423683510e+02,2.800805754473903164e+01
6.429999999999998295e+01,1.190184356934095291e+02,2.814584321994132310e+01
6.439999999999997726e+01,1.192694010898470083e+02,2.825711832872179841e+01
6.449999999999997158e+01,1.194766368427316223e+02,2.831070725174926395e+01
6.459999999999999432e+01,1.196124134193189832e+02,2.831771746742612095e+01
6.469999999999998863e+01,1.196523285794497582e+02,2.825995366053592051e+01
6.479999999999998295e+01,1.197026135975485346e+02,2.822994546931752780e+01
6.489999999999997726e+01,1.197123353542656901e+02,2.821043651646466444e+01
6.499999999999997158e+01,1.197171677331476189e+02,2.820150694312268769e+01
6.509999999999999432e+01,1.197506876357772114e+02,2.827922268952908524e+01
6.519999999999998863e+01,1.197752169100836568e+02,2.839546359406391929e+01
6.529999999999998295e+01,1.197821656394152257e+02,2.851964853342473560e+01
6.539999999999997726e+01,1.197570418326051822e+02,2.866320028079529081e+01
6.549999999999997158e+01,1.197476794659784503e+02,2.886778804316491787e+01
6.559999999999999432e+01,1.197740008112514261e+02,2.909278471877408734e+01
6.569999999999998863e+01,1.198213530019354920e+02,2.936476390446488338e+01
6.579999999999998295e+01,1.198406088817910842e+02,2.964864186351063680e+01
6.589999999999997726e+01,1.198507422634765476e+02,2.992767175368957666e+01
6.599999999999997158e+01,1.197987371016678537e+02,3.008885223659114772e+01
6.609999999999999432e+01,1.197186413449662297e+02,3.022536800395192103e+01
6.619999999999998863e+01,1.196224606446799186e+02,3.037624694855919216e+01
6.629999999999998295e+01,1.194987446980493644e+02,3.052023806303065712e+01
6.639999999999997726e+01,1.195607112493485147e+02,3.037895516435936472e+01
6.649999999999997158e+01,1.196167465451382128e+02,3.026727627457842118e+01
6.659999999999999432e+01,1.197038197929502985e+02,3.022042858837025747e+01
6.669999999999998863e+01,1.198360994747752812e+02,3.016984677647957014e+01
6.679999999999998295e+01,1.199882474675413846e+02,3.013450267478783218e+01
6.689999999999997726e+01,1.201351568210705096e+02,3.013209686692445644e+01
6.699999999999997158e+01,1.202755159508032250e+02,3.010721987700699742e+01
6.709999999999999432e+01,1.202703005859316221e+02,3.008584419703507606e+01
6.719999999999998863e+01,1.203309450982317941e+02,3.011153397051651481e+01
6.729999999999998295e+01,1.204110168777813499e+02,3.010879388104927656e+01
6.739999999999997726e+01,1.204752251923381863e+02,3.011025174239840752e+01
6.749999999999997158e+01,1.205383884616502996e+02,3.007492686204086141e+01
6.759999999999999432e+01,1.206176871068784209e+02,3.005828318126538434e+01
6.769999999999998863e+01,1.206932803376206209e+02,3.004150970648360541e+01
6.779999999999998295e+01,1.207033800299438298e+02,3.002521305799076146e+01
6.789999999999997726e+01,1.206657473689692921e+02,2.996140869254922379e+01
6.799999999999997158e+01,1.205350562039048157e+02,2.984014274162182900e+01
6.809999999999999432e+01,1.203300790090525254e+02,2.968175570839056832e+01
6.819999999999998863e+01,1.201144089830777091e+02,2.953367357305756258e+01
6.829999999999998295e+01,1.199611857483579058e+02,2.936588024874487957e+01
6.839999999999997726e+01,1.199310557071343339e+02,2.903611650174818593e+01
6.849999999999997158e+01,1.199209329194957263e+02,2.881169791191017637e+01
6.859999999999999432e+01,1.199560826186247766e+02,2.868449429768223169e+01
6.869999999999998863e+01,1.200052519981331471e+02,2.856541903501315005e+01
6.879999999999998295e+01,1.200543005916348989e+02,2.845277648269548010e+01
6.889999999999997726e+01,1.201025606066388889e+02,2.835897522677158378e+01
6.899999999999997158e+01,1.199530864296067847e+02,2.800842654336211268e+01
6.909999999999999432e+01,1.197485903706100459e+02,2.767689301861262408e+01
6.919999999999998863e+01,1.194550755739670080e+02,2.735527707183425861e+01
6.929999999999998295e+01,1.191704765377094333e+02,2.708919553252285795e+01
6.939999999999997726e+01,1.190924364345733153e+02,2.701307332305754727e+01
6.949999999999997158e+01,1.193766085983199332e+02,2.733883860977357472e+01
6.959999999999999432e+01,1.196275562486922723e+02,2.774369641164915734e+01
6.969999999999998863e+01,1.198763222274854741e+02,2.820941743760925746e+01
6.979999999999998295e+01,1.201398974867518774e+02,2.875889014924148412e+01
6.989999999999997726e+01,1.204094166571612163e+02,2.936559826402968554e+01
6.999999999999997158e+01,1.206824817682721118e+02,3.002466632513966616e+01
7.009999999999999432e+01,1.206936227324350597e+02,3.026931909861466607e+01
7.019999999999998863e+01,1.204960913932562931e+02,3.003707717801112409e+01
7.029999999999998295e+01,1.203406491125500821e+02,2.981013508255717781e+01
7.039999999999997726e+01,1.201776411789141719e+02,2.958798145527478241e+01
7.049999999999997158e+01,1.200059057085356216e+02,2.932058306423453331e+01
7.059999999999999432e+01,1.198574902848915542e+02,2.904373891728110735e+01
7.069999999999998863e+01,1.197354954400321674e+02,2.876827803931046645e+01
7.079999999999998295e+01,1.196131418003637918e+02,2.850502958431012601e+01
7.089999999999997726e+01,1.194998753448066537e+02,2.825734291060514636e+01
7.099999999999997158e+01,1.194640143146476845e+02,2.806784367248154410e+01
7.109999999999999432e+01,1.194521221088530609e+02,2.797156265225557448e+01
7.119999999999998863e+01,1.194236780592777620e+02,2.789875406107082867e+01
7.129999999999998295e+01,1.193776996984863672e+02,2.785654163632849389e+01
7.139999999999997726e+01,1.192656477224777234e+02,2.780328326434964126e+01
7.149999999999997158e+01,1.191232547699560200e+02,2.774356726591289402e+01
7.159999999999999432e+01,1.189894103646378056e+02,2.770000443794438283e+01
7.169999999999998863e+01,1.188685931578552442e+02,2.765487548178964872e+01
7.179999999999998295e+01,1.187408108901929182e+02,2.760856286105364887e+01
7.189999999999997726e+01,1.186094225241185995e+02,2.756496600656366525e+01
7.199999999999997158e+01,1.185789537252574348e+02,2.750775340227110632e+01
7.209999999999999432e+01,1.185180853521089404e+02,2.734185296066819149e+01
7.219999999999998863e+01,1.184536773446103979e+02,2.716415832982889356e+01
7.229999999999998295e+01,1.184057952804310645e+02,2.698633799502427522e+01
7.239999999999997726e+01,1.183572641249024286e+02,2.681069082732193465e+01
7.249999999999997158e+01,1.183073243122718878e+02,2.664617772419758523e+01
7.259999999999999432e+01,1.182739811639369520e+02,2.653694732067389950e+01
7.269999999999998863e+01,1.180686759597599149e+02,2.639449756920473789e+01
7.279999999999998295e+01,1.178472033893520319e+02,2.631624725704431000e+01
7.289999999999997726e+01,1.176236838651469867e+02,2.627531681719782952e+01
7.299999999999997158e+01,1.174724610567502197e+02,2.639691774601775975e+01
7.309999999999999432e+01,1.173587296889442513e+02,2.657639591443230387e+01
7.319999999999998863e+01,1.174110242904508681e+02,2.673863003185679332e+01
7.329999999999998295e+01,1.177540644203755136e+02,2.689035061110806168e+01
7.339999999999997726e+01,1.181280683952491728e+02,2.707911390432894194e+01
7.349999999999997158e+01,1.184827345799359222e+02,2.733399228346454990e+01
7.359999999999999432e+01,1.188360768102779446e+02,2.762017571557261775e+01
7.369999999999998863e+01,1.191985235619803802e+02,2.795652767818992857e+01
7.379999999999998295e+01,1.195856311797183338e+02,2.836812563357447203e+01
7.389999999999997726e+01,1.198694872478843649e+02,2.873125513155524402e+01
7.399999999999997158e+01,1.199412789726393243e+02,2.887374905512976753e+01
7.409999999999999432e+01,1.199509811671060078e+02,2.897086826171588569e+01
7.419999999999998863e+01,1.199485693462695366e+02,2.907477860245237977e+01
7.429999999999998295e+01,1.199483026733958582e+02,2.918339963916338320e+01
7.439999999999997726e+01,1.198861296130985323e+02,2.917226275533859337e+01
7.449999999999997158e+01,1.197171718094214725e+02,2.893045356519403555e+01
7.459999999999999432e+01,1.195766041116671232e+02,2.869562647833923208e+01
7.469999999999998863e+01,1.194682784157271840e+02,2.849726242990666236e+01
7.479999999999998295e+01,1.194667721063008372e+02,2.841797281867564351e+01
7.489999999999997726e+01,1.194470488097583427e+02,2.837683060054179052e+01
7.499999999999997158e+01,1.193892865595108930e+02,2.834001188062766374e+01
7.509999999999999432e+01,1.193301515844369050e+02,2.829204255636271270e+01
7.519999999999998863e+01,1.192682073102088083e+02,2.827261676817896330e+01
7.529999999999998295e+01,1.192146075850216818e+02,2.825544312434973548e+01
7.539999999999997726e+01,1.191751998635701142e+02,2.826539923360898499e+01
7.549999999999997158e+01,1.190807895876317986e+02,2.817285168208000457e+01
7.559999999999999432e+01,1.190745889916973539e+02,2.803688510577291382e+01
7.569999999999998863e+01,1.190760310693733715e+02,2.794317571456737070e+01
7.579999999999998295e+01,1.190538145806537784e+02,2.793088982865648617e+01
7.589999999999997726e+01,1.191062893282290105e+02,2.803049162608660083e+01
7.599999999999997158e+01,1.190146320203525221e+02,2.795150270873347509e+01
7.609999999999999432e+01,1.187847717904467970e+02,2.783462006999583593e+01
7.619999999999998863e+01,1.185000501949162839e+02,2.775497775026321534e+01
7.629999999999998295e+01,1.183053901841771847e+02,2.778967526228299434e+01
7.639999999999997726e+01,1.181003334415259189e+02,2.791260832037266937e+01
7.649999999999997158e+01,1.178241593215494021e+02,2.801565086577020125e+01
7.659999999999999432e+01,1.176908527146850645e+02,2.800509120418529818e+01
7.669999999999998863e+01,1.177344662820923702e+02,2.790085713024362946e+01
7.679999999999998295e+01,1.177894394600827894e+02,2.781106093983531835e+01
7.689999999999997726e+01,1.178563548641573959e+02,2.773763217095906697e+01
7.699999999999997158e+01,1.180364556303774748e+02,2.788429216273802425e+01
7.709999999999999432e+01,1.183030739480421403e+02,2.814758129155743305e+01
7.719999999999998863e+01,1.185723857232528644e+02,2.844665683455825800e+01
7.729999999999998295e+01,1.188577990265229687e+02,2.877996370331574738e+01
7.739999999999997726e+01,1.191781129698839408e+02,2.913580546634030810e+01
7.749999999999997158e+01,1.194833275779668043e+02,2.952356451731291287e+01
7.759999999999999432e+01,1.197149626938312821e+02,2.973732716950017618e+01
7.769999999999998863e+01,1.198503605253520590e+02,2.982121616930596986e+01
7.779999999999998295e+01,1.198197163401400758e+02,2.973927580438128970e+01
7.789999999999997726e+01,1.198042216380578537e+02,2.966308385169586614e+01
7.799999999999997158e+01,1.197623380183441526e+02,2.960648191675422325e+01
7.809999999999999432e+01,1.196928115031367810e+02,2.953978232272659099e+01
7.819999999999998863e+01,1.196532219935979384e+02,2.948539866445239355e+01
7.829999999999998295e+01,1.196134400604879318e+02,2.944479422684456082e+01
7.839999999999997726e+01,1.195565693517344243e+02,2.938673143984562586e+01
7.849999999999997158e+01,1.194665564175155055e+02,2.930820001993961554e+01
7.859999999999999432e+01,1.193606236533540113e+02,2.922762148749334443e+01
7.869999999999998863e+01,1.193043365922222421e+02,2.914214745084655078e+01
7.879999999999998295e+01,1.192707659172083368e+02,2.905902979574624823e+01
7.889999999999997726e+01,1.192321869540842130e+02,2.898562458413906029e+01
7.899999999999997158e+01,1.192106307220163615e+02,2.886264365312957736e+01
7.909999999999999432e+01,1.193077739703247033e+02,2.882671374124963037e+01
7.919999999999998863e+01,1.194190609283508451e+02,2.878192844095301339e+01
7.929999999999998295e+01,1.195380472261832239e+02,2.876207822728261476e+01
7.939999999999997726e+01,1.196769276831440010e+02,2.874167080179797296e+01
